headline_id,headline_raw,headline_clean,label,domain,source
SHFN3821,Kungiyar sa kai ta sanar da gangamin lura da unguwanni a Azare a cikin wannan wata domin inganta ayyuka,kungiyar sa kai ta sanar da gangamin lura da unguwanni a azare a cikin wannan wata domin inganta ayyuka,Real,Security,sahara
SHFN3822,Majalisar gari ta fara taron fadakarwa kan tsaro a Hadejia a cikin wannan wata a matsayin wani bangare na sabon shiri,majalisar gari ta fara taron fadakarwa kan tsaro a hadejia a cikin wannan wata a matsayin wani bangare na sabon shiri,Real,Security,sahara
SHFN3823,Majalisar gari ta shirya gangamin lura da unguwanni a Minna a karshen mako domin taimaka wa jama'a,majalisar gari ta shirya gangamin lura da unguwanni a minna a karshen mako domin taimaka wa jama a,Real,Security,sahara
SHFN3824,Kungiyar sa kai ta sanar da taron fadakarwa kan tsaro a Gusau a cikin wannan wata domin kara wayar da kai,kungiyar sa kai ta sanar da taron fadakarwa kan tsaro a gusau a cikin wannan wata domin kara wayar da kai,Real,Security,sahara
SHFN3825,Kwamitin tsaro ta gudanar da shirin kare makarantu a Zamfara a karshen mako domin kara wayar da kai,kwamitin tsaro ta gudanar da shirin kare makarantu a zamfara a karshen mako domin kara wayar da kai,Real,Security,sahara
SHFN3826,Kwamitin tsaro ta fara shirin kare makarantu a Zaria a wannan mako bayan tattaunawa da masu ruwa da tsaki,kwamitin tsaro ta fara shirin kare makarantu a zaria a wannan mako bayan tattaunawa da masu ruwa da tsaki,Real,Security,sahara
SHFN3827,Kwamitin tsaro ta gudanar da taron hadin gwiwar al'umma a Zaria bayan taron shekara shekara domin inganta ayyuka,kwamitin tsaro ta gudanar da taron hadin gwiwar al umma a zaria bayan taron shekara shekara domin inganta ayyuka,Real,Security,sahara
SHFN3828,Majalisar gari ta gudanar da gangamin lura da unguwanni a Bauchi gabanin damina bayan kammala shirye shirye,majalisar gari ta gudanar da gangamin lura da unguwanni a bauchi gabanin damina bayan kammala shirye shirye,Real,Security,sahara
SHFN3829,Jami'an tsaro ta sanar da taron hadin gwiwar al'umma a Hadejia a makon farko na shekara domin kara wayar da kai,jami an tsaro ta sanar da taron hadin gwiwar al umma a hadejia a makon farko na shekara domin kara wayar da kai,Real,Security,sahara
SHFN3830,Kungiyar sa kai ta sanar da shirin wayar da kai ga direbobi a Kaduna gabanin damina domin saukaka wa al'umma,kungiyar sa kai ta sanar da shirin wayar da kai ga direbobi a kaduna gabanin damina domin saukaka wa al umma,Real,Security,sahara
SHFN3831,Kungiyar sa kai ta sanar da gangamin lura da unguwanni a Katsina a farkon watan Janairu domin kara wayar da kai,kungiyar sa kai ta sanar da gangamin lura da unguwanni a katsina a farkon watan janairu domin kara wayar da kai,Real,Security,sahara
SHFN3832,Jami'an tsaro ta gudanar da shirin wayar da kai ga direbobi a Abuja a wannan kakar bayan kammala shirye shirye,jami an tsaro ta gudanar da shirin wayar da kai ga direbobi a abuja a wannan kakar bayan kammala shirye shirye,Real,Security,sahara
SHFN3833,Hukumar kula da al'umma ta shirya shirin wayar da kai ga direbobi a Hadejia a farkon watan Janairu domin taimaka wa jama'a,hukumar kula da al umma ta shirya shirin wayar da kai ga direbobi a hadejia a farkon watan janairu domin taimaka wa jama a,Real,Security,sahara
SHFN3834,Kwamitin tsaro ta fara shirin kare makarantu a Borno a ranar Litinin domin saukaka wa al'umma,kwamitin tsaro ta fara shirin kare makarantu a borno a ranar litinin domin saukaka wa al umma,Real,Security,sahara
SHFN3835,Kungiyar shugabannin unguwanni ta fara gangamin lura da unguwanni a Bauchi a makon farko na shekara bayan kammala shirye shirye,kungiyar shugabannin unguwanni ta fara gangamin lura da unguwanni a bauchi a makon farko na shekara bayan kammala shirye shirye,Real,Security,sahara
SHFN3836,Kungiyar shugabannin unguwanni ta sanar da horon jami'an sa kai a Abuja a makon farko na shekara domin saukaka wa al'umma,kungiyar shugabannin unguwanni ta sanar da horon jami an sa kai a abuja a makon farko na shekara domin saukaka wa al umma,Real,Security,sahara
SHFN3837,Jami'an tsaro ta gudanar da taron hadin gwiwar al'umma a Daura a makon farko na shekara bayan kammala shirye shirye,jami an tsaro ta gudanar da taron hadin gwiwar al umma a daura a makon farko na shekara bayan kammala shirye shirye,Real,Security,sahara
SHFN3838,Majalisar gari ta gudanar da gangamin lura da unguwanni a Zaria a cikin wannan wata a matsayin wani bangare na sabon shiri,majalisar gari ta gudanar da gangamin lura da unguwanni a zaria a cikin wannan wata a matsayin wani bangare na sabon shiri,Real,Security,sahara
SHFN3839,Jami'an tsaro ta gudanar da taron fadakarwa kan tsaro a Minna gabanin damina domin kara wayar da kai,jami an tsaro ta gudanar da taron fadakarwa kan tsaro a minna gabanin damina domin kara wayar da kai,Real,Security,sahara
SHFN3840,Majalisar gari ta shirya gangamin lura da unguwanni a Azare nan da kwanaki kadan bayan tattaunawa da masu ruwa da tsaki,majalisar gari ta shirya gangamin lura da unguwanni a azare nan da kwanaki kadan bayan tattaunawa da masu ruwa da tsaki,Real,Security,sahara
SHFN3841,Kwamitin tsaro ta shirya shirin kare makarantu a Zaria gabanin damina bayan kammala shirye shirye,kwamitin tsaro ta shirya shirin kare makarantu a zaria gabanin damina bayan kammala shirye shirye,Real,Security,sahara
SHFN3842,Kwamitin tsaro ta fara gangamin lura da unguwanni a Bauchi a wannan mako bayan tattaunawa da masu ruwa da tsaki,kwamitin tsaro ta fara gangamin lura da unguwanni a bauchi a wannan mako bayan tattaunawa da masu ruwa da tsaki,Real,Security,sahara
SHFN3843,Kwamitin tsaro ta shirya gangamin lura da unguwanni a Kano a farkon watan Janairu bayan kammala shirye shirye,kwamitin tsaro ta shirya gangamin lura da unguwanni a kano a farkon watan janairu bayan kammala shirye shirye,Real,Security,sahara
SHFN3844,Kwamitin tsaro ta shirya shirin wayar da kai ga direbobi a Kano a farkon watan Janairu domin saukaka wa al'umma,kwamitin tsaro ta shirya shirin wayar da kai ga direbobi a kano a farkon watan janairu domin saukaka wa al umma,Real,Security,sahara
SHFN3845,Kwamitin tsaro ta fara shirin kare makarantu a Gombe a makon farko na shekara domin taimaka wa jama'a,kwamitin tsaro ta fara shirin kare makarantu a gombe a makon farko na shekara domin taimaka wa jama a,Real,Security,sahara
SHFN3846,Jami'an tsaro ta fara taron hadin gwiwar al'umma a Nasarawa bayan taron shekara shekara domin saukaka wa al'umma,jami an tsaro ta fara taron hadin gwiwar al umma a nasarawa bayan taron shekara shekara domin saukaka wa al umma,Real,Security,sahara
SHFN3847,Kungiyar sa kai ta shirya shirin wayar da kai ga direbobi a Abuja a karshen mako domin saukaka wa al'umma,kungiyar sa kai ta shirya shirin wayar da kai ga direbobi a abuja a karshen mako domin saukaka wa al umma,Real,Security,voa
SHFN3848,Kwamitin tsaro ta gudanar da taron hadin gwiwar al'umma a Borno gabanin damina domin kara wayar da kai,kwamitin tsaro ta gudanar da taron hadin gwiwar al umma a borno gabanin damina domin kara wayar da kai,Real,Security,voa
SHFN3849,Hukumar kula da al'umma ta sanar da shirin wayar da kai ga direbobi a Zamfara a ranar Juma'a a matsayin wani bangare na sabon shiri,hukumar kula da al umma ta sanar da shirin wayar da kai ga direbobi a zamfara a ranar juma a a matsayin wani bangare na sabon shiri,Real,Security,voa
SHFN3850,Kungiyar shugabannin unguwanni ta fara gangamin lura da unguwanni a Jigawa bayan hutun karshen shekara bayan kammala shirye shirye,kungiyar shugabannin unguwanni ta fara gangamin lura da unguwanni a jigawa bayan hutun karshen shekara bayan kammala shirye shirye,Real,Security,voa
SHFN3851,Kungiyar shugabannin unguwanni ta gudanar da taron hadin gwiwar al'umma a Bauchi bayan taron shekara shekara bayan kammala shirye shirye,kungiyar shugabannin unguwanni ta gudanar da taron hadin gwiwar al umma a bauchi bayan taron shekara shekara bayan kammala shirye shirye,Real,Security,voa
SHFN3852,Kwamitin tsaro ta shirya gangamin lura da unguwanni a Azare a karshen mako domin kara wayar da kai,kwamitin tsaro ta shirya gangamin lura da unguwanni a azare a karshen mako domin kara wayar da kai,Real,Security,voa
SHFN3853,Majalisar gari ta shirya shirin wayar da kai ga direbobi a Daura bayan taron shekara shekara a matsayin wani bangare na sabon shiri,majalisar gari ta shirya shirin wayar da kai ga direbobi a daura bayan taron shekara shekara a matsayin wani bangare na sabon shiri,Real,Security,voa
SHFN3854,Kungiyar sa kai ta shirya taron hadin gwiwar al'umma a Jigawa a karshen mako bayan tattaunawa da masu ruwa da tsaki,kungiyar sa kai ta shirya taron hadin gwiwar al umma a jigawa a karshen mako bayan tattaunawa da masu ruwa da tsaki,Real,Security,voa
SHFN3855,Hukumar kula da al'umma ta fara taron fadakarwa kan tsaro a Bauchi a makon farko na shekara domin kara wayar da kai,hukumar kula da al umma ta fara taron fadakarwa kan tsaro a bauchi a makon farko na shekara domin kara wayar da kai,Real,Security,voa
SHFN3856,Kungiyar shugabannin unguwanni ta sanar da shirin kare makarantu a Zamfara a wannan kakar bayan zaman tuntuba,kungiyar shugabannin unguwanni ta sanar da shirin kare makarantu a zamfara a wannan kakar bayan zaman tuntuba,Real,Security,voa
SHFN3857,Kungiyar sa kai ta shirya shirin wayar da kai ga direbobi a Adamawa a farkon watan Janairu domin inganta ayyuka,kungiyar sa kai ta shirya shirin wayar da kai ga direbobi a adamawa a farkon watan janairu domin inganta ayyuka,Real,Security,voa
SHFN3858,Kwamitin tsaro ta sanar da taron fadakarwa kan tsaro a Gombe a ranar Juma'a bayan zaman tuntuba,kwamitin tsaro ta sanar da taron fadakarwa kan tsaro a gombe a ranar juma a bayan zaman tuntuba,Real,Security,voa
SHFN3859,Hukumar kula da al'umma ta shirya taron hadin gwiwar al'umma a Zamfara bayan hutun karshen shekara bayan kammala shirye shirye,hukumar kula da al umma ta shirya taron hadin gwiwar al umma a zamfara bayan hutun karshen shekara bayan kammala shirye shirye,Real,Security,voa
SHFN3860,Jami'an tsaro ta gudanar da shirin kare makarantu a Sokoto a wannan kakar bayan kammala shirye shirye,jami an tsaro ta gudanar da shirin kare makarantu a sokoto a wannan kakar bayan kammala shirye shirye,Real,Security,voa
SHFN3861,Jami'an tsaro ta fara gangamin lura da unguwanni a Jigawa a makon farko na shekara domin inganta ayyuka,jami an tsaro ta fara gangamin lura da unguwanni a jigawa a makon farko na shekara domin inganta ayyuka,Real,Security,voa
SHFN3862,Kungiyar shugabannin unguwanni ta fara horon jami'an sa kai a Yobe gabanin damina domin kara wayar da kai,kungiyar shugabannin unguwanni ta fara horon jami an sa kai a yobe gabanin damina domin kara wayar da kai,Real,Security,voa
SHFN3863,Hukumar kula da al'umma ta shirya shirin kare makarantu a Borno a makon farko na shekara a matsayin wani bangare na sabon shiri,hukumar kula da al umma ta shirya shirin kare makarantu a borno a makon farko na shekara a matsayin wani bangare na sabon shiri,Real,Security,voa
SHFN3864,Majalisar gari ta gudanar da horon jami'an sa kai a Hadejia a wannan mako a matsayin wani bangare na sabon shiri,majalisar gari ta gudanar da horon jami an sa kai a hadejia a wannan mako a matsayin wani bangare na sabon shiri,Real,Security,voa
SHFN3865,Kwamitin tsaro ta gudanar da gangamin lura da unguwanni a Minna a karshen mako bayan tattaunawa da masu ruwa da tsaki,kwamitin tsaro ta gudanar da gangamin lura da unguwanni a minna a karshen mako bayan tattaunawa da masu ruwa da tsaki,Real,Security,voa
SHFN3866,Majalisar gari ta sanar da shirin wayar da kai ga direbobi a Borno a ranar Litinin domin taimaka wa jama'a,majalisar gari ta sanar da shirin wayar da kai ga direbobi a borno a ranar litinin domin taimaka wa jama a,Real,Security,voa
SHFN3867,Hukumar kula da al'umma ta gudanar da shirin kare makarantu a Jigawa a wannan kakar bayan kammala shirye shirye,hukumar kula da al umma ta gudanar da shirin kare makarantu a jigawa a wannan kakar bayan kammala shirye shirye,Real,Security,voa
SHFN3868,Jami'an tsaro ta fara shirin wayar da kai ga direbobi a Jigawa nan da kwanaki kadan a matsayin wani bangare na sabon shiri,jami an tsaro ta fara shirin wayar da kai ga direbobi a jigawa nan da kwanaki kadan a matsayin wani bangare na sabon shiri,Real,Security,voa
SHFN3869,Kungiyar sa kai ta gudanar da horon jami'an sa kai a Yobe a wannan mako bayan kammala shirye shirye,kungiyar sa kai ta gudanar da horon jami an sa kai a yobe a wannan mako bayan kammala shirye shirye,Real,Security,voa
SHFN3870,Kwamitin tsaro ta fara horon jami'an sa kai a Abuja nan da kwanaki kadan domin kara wayar da kai,kwamitin tsaro ta fara horon jami an sa kai a abuja nan da kwanaki kadan domin kara wayar da kai,Real,Security,voa
SHFN3871,Jami'an tsaro ta gudanar da taron fadakarwa kan tsaro a Hadejia nan da kwanaki kadan domin inganta ayyuka,jami an tsaro ta gudanar da taron fadakarwa kan tsaro a hadejia nan da kwanaki kadan domin inganta ayyuka,Real,Security,voa
SHFN3872,Kwamitin tsaro ta shirya taron hadin gwiwar al'umma a Katsina a karshen mako bayan kammala shirye shirye,kwamitin tsaro ta shirya taron hadin gwiwar al umma a katsina a karshen mako bayan kammala shirye shirye,Real,Security,voa
SHFN3873,Kungiyar sa kai ta sanar da taron hadin gwiwar al'umma a Zaria a cikin wannan wata bayan tattaunawa da masu ruwa da tsaki,kungiyar sa kai ta sanar da taron hadin gwiwar al umma a zaria a cikin wannan wata bayan tattaunawa da masu ruwa da tsaki,Real,Security,voa
SHFN3874,Hukumar kula da al'umma ta gudanar da shirin kare makarantu a Gombe a wannan kakar a matsayin wani bangare na sabon shiri,hukumar kula da al umma ta gudanar da shirin kare makarantu a gombe a wannan kakar a matsayin wani bangare na sabon shiri,Real,Security,voa
SHFN3875,Kwamitin tsaro ta sanar da gangamin lura da unguwanni a Kebbi bayan hutun karshen shekara domin taimaka wa jama'a,kwamitin tsaro ta sanar da gangamin lura da unguwanni a kebbi bayan hutun karshen shekara domin taimaka wa jama a,Real,Security,voa
SHFN3876,Hukumar kula da al'umma ta gudanar da gangamin lura da unguwanni a Jigawa a ranar Juma'a bayan kammala shirye shirye,hukumar kula da al umma ta gudanar da gangamin lura da unguwanni a jigawa a ranar juma a bayan kammala shirye shirye,Real,Security,voa
SHFN3877,Hukumar kula da al'umma ta gudanar da gangamin lura da unguwanni a Kano a farkon watan Janairu bayan tattaunawa da masu ruwa da tsaki,hukumar kula da al umma ta gudanar da gangamin lura da unguwanni a kano a farkon watan janairu bayan tattaunawa da masu ruwa da tsaki,Real,Security,voa
SHFN3878,Kungiyar sa kai ta shirya horon jami'an sa kai a Gombe a wannan mako a matsayin wani bangare na sabon shiri,kungiyar sa kai ta shirya horon jami an sa kai a gombe a wannan mako a matsayin wani bangare na sabon shiri,Real,Security,voa
SHFN3879,Majalisar gari ta sanar da shirin wayar da kai ga direbobi a Kebbi a makon farko na shekara domin taimaka wa jama'a,majalisar gari ta sanar da shirin wayar da kai ga direbobi a kebbi a makon farko na shekara domin taimaka wa jama a,Real,Security,voa
SHFN3880,Kungiyar sa kai ta shirya shirin wayar da kai ga direbobi a Zaria a wannan mako bayan tattaunawa da masu ruwa da tsaki,kungiyar sa kai ta shirya shirin wayar da kai ga direbobi a zaria a wannan mako bayan tattaunawa da masu ruwa da tsaki,Real,Security,voa
SHFN3881,Kungiyar sa kai ta shirya gangamin lura da unguwanni a Sokoto a karshen mako bayan kammala shirye shirye,kungiyar sa kai ta shirya gangamin lura da unguwanni a sokoto a karshen mako bayan kammala shirye shirye,Real,Security,voa
SHFN3882,Kwamitin tsaro ta sanar da horon jami'an sa kai a Yobe a cikin wannan wata bayan zaman tuntuba,kwamitin tsaro ta sanar da horon jami an sa kai a yobe a cikin wannan wata bayan zaman tuntuba,Real,Security,voa
SHFN3883,Kwamitin tsaro ta shirya shirin kare makarantu a Bauchi a makon farko na shekara domin taimaka wa jama'a,kwamitin tsaro ta shirya shirin kare makarantu a bauchi a makon farko na shekara domin taimaka wa jama a,Real,Security,voa
SHFN3884,Hukumar kula da al'umma ta sanar da gangamin lura da unguwanni a Minna bayan taron shekara shekara domin saukaka wa al'umma,hukumar kula da al umma ta sanar da gangamin lura da unguwanni a minna bayan taron shekara shekara domin saukaka wa al umma,Real,Security,voa
SHFN3885,Kungiyar shugabannin unguwanni ta fara shirin kare makarantu a Kano a makon farko na shekara domin saukaka wa al'umma,kungiyar shugabannin unguwanni ta fara shirin kare makarantu a kano a makon farko na shekara domin saukaka wa al umma,Real,Security,voa
SHFN3886,Kwamitin tsaro ta gudanar da shirin wayar da kai ga direbobi a Daura a ranar Juma'a bayan zaman tuntuba,kwamitin tsaro ta gudanar da shirin wayar da kai ga direbobi a daura a ranar juma a bayan zaman tuntuba,Real,Security,voa
SHFN3887,Kungiyar shugabannin unguwanni ta sanar da horon jami'an sa kai a Yobe a ranar Juma'a domin taimaka wa jama'a,kungiyar shugabannin unguwanni ta sanar da horon jami an sa kai a yobe a ranar juma a domin taimaka wa jama a,Real,Security,voa
SHFN3888,Hukumar kula da al'umma ta gudanar da horon jami'an sa kai a Kaduna bayan hutun karshen shekara domin taimaka wa jama'a,hukumar kula da al umma ta gudanar da horon jami an sa kai a kaduna bayan hutun karshen shekara domin taimaka wa jama a,Real,Security,voa
SHFN3889,Jami'an tsaro ta fara taron fadakarwa kan tsaro a Azare a wannan mako domin saukaka wa al'umma,jami an tsaro ta fara taron fadakarwa kan tsaro a azare a wannan mako domin saukaka wa al umma,Real,Security,voa
SHFN3890,Hukumar kula da al'umma ta gudanar da shirin kare makarantu a Yobe a farkon watan Janairu domin inganta ayyuka,hukumar kula da al umma ta gudanar da shirin kare makarantu a yobe a farkon watan janairu domin inganta ayyuka,Real,Security,voa
SHFN3891,Kungiyar shugabannin unguwanni ta fara taron hadin gwiwar al'umma a Sokoto a karshen mako domin inganta ayyuka,kungiyar shugabannin unguwanni ta fara taron hadin gwiwar al umma a sokoto a karshen mako domin inganta ayyuka,Real,Security,voa
SHFN3892,Kungiyar sa kai ta gudanar da shirin kare makarantu a Daura a karshen mako domin saukaka wa al'umma,kungiyar sa kai ta gudanar da shirin kare makarantu a daura a karshen mako domin saukaka wa al umma,Real,Security,voa
SHFN3893,Kungiyar sa kai ta gudanar da gangamin lura da unguwanni a Kaduna gabanin damina bayan zaman tuntuba,kungiyar sa kai ta gudanar da gangamin lura da unguwanni a kaduna gabanin damina bayan zaman tuntuba,Real,Security,voa
SHFN3894,Kungiyar sa kai ta fara shirin wayar da kai ga direbobi a Sokoto bayan taron shekara shekara domin kara wayar da kai,kungiyar sa kai ta fara shirin wayar da kai ga direbobi a sokoto bayan taron shekara shekara domin kara wayar da kai,Real,Security,voa
SHFN3895,Hukumar kula da al'umma ta shirya gangamin lura da unguwanni a Bauchi bayan taron shekara shekara domin inganta ayyuka,hukumar kula da al umma ta shirya gangamin lura da unguwanni a bauchi bayan taron shekara shekara domin inganta ayyuka,Real,Security,voa
SHFN3896,Majalisar gari ta sanar da horon jami'an sa kai a Katsina bayan hutun karshen shekara domin taimaka wa jama'a,majalisar gari ta sanar da horon jami an sa kai a katsina bayan hutun karshen shekara domin taimaka wa jama a,Real,Security,voa
SHFN3897,Jami'an tsaro ta sanar da shirin kare makarantu a Jigawa nan da kwanaki kadan domin inganta ayyuka,jami an tsaro ta sanar da shirin kare makarantu a jigawa nan da kwanaki kadan domin inganta ayyuka,Real,Security,voa
SHFN3898,Kungiyar sa kai ta sanar da horon jami'an sa kai a Gusau a makon farko na shekara bayan tattaunawa da masu ruwa da tsaki,kungiyar sa kai ta sanar da horon jami an sa kai a gusau a makon farko na shekara bayan tattaunawa da masu ruwa da tsaki,Real,Security,voa
SHFN3899,Kwamitin tsaro ta fara taron hadin gwiwar al'umma a Borno nan da kwanaki kadan domin kara wayar da kai,kwamitin tsaro ta fara taron hadin gwiwar al umma a borno nan da kwanaki kadan domin kara wayar da kai,Real,Security,voa
SHFN3900,Kungiyar shugabannin unguwanni ta sanar da taron hadin gwiwar al'umma a Borno a farkon watan Janairu domin taimaka wa jama'a,kungiyar shugabannin unguwanni ta sanar da taron hadin gwiwar al umma a borno a farkon watan janairu domin taimaka wa jama a,Real,Security,voa
SHFN3901,Kungiyar sa kai ta fara taron fadakarwa kan tsaro a Abuja a ranar Juma'a domin saukaka wa al'umma,kungiyar sa kai ta fara taron fadakarwa kan tsaro a abuja a ranar juma a domin saukaka wa al umma,Real,Security,voa
SHFN3902,Kwamitin tsaro ta gudanar da shirin wayar da kai ga direbobi a Gombe a makon farko na shekara domin kara wayar da kai,kwamitin tsaro ta gudanar da shirin wayar da kai ga direbobi a gombe a makon farko na shekara domin kara wayar da kai,Real,Security,voa
SHFN3903,Hukumar kula da al'umma ta gudanar da taron fadakarwa kan tsaro a Azare a makon farko na shekara domin kara wayar da kai,hukumar kula da al umma ta gudanar da taron fadakarwa kan tsaro a azare a makon farko na shekara domin kara wayar da kai,Real,Security,voa
SHFN3904,Jami'an tsaro ta sanar da shirin kare makarantu a Zaria bayan taron shekara shekara domin kara wayar da kai,jami an tsaro ta sanar da shirin kare makarantu a zaria bayan taron shekara shekara domin kara wayar da kai,Real,Security,voa
SHFN3905,Kungiyar shugabannin unguwanni ta fara shirin kare makarantu a Kaduna a makon farko na shekara domin inganta ayyuka,kungiyar shugabannin unguwanni ta fara shirin kare makarantu a kaduna a makon farko na shekara domin inganta ayyuka,Real,Security,voa
SHFN3906,Majalisar gari ta shirya taron hadin gwiwar al'umma a Bauchi a ranar Litinin a matsayin wani bangare na sabon shiri,majalisar gari ta shirya taron hadin gwiwar al umma a bauchi a ranar litinin a matsayin wani bangare na sabon shiri,Real,Security,voa
SHFN3907,Kungiyar sa kai ta fara shirin kare makarantu a Kebbi bayan taron shekara shekara domin kara wayar da kai,kungiyar sa kai ta fara shirin kare makarantu a kebbi bayan taron shekara shekara domin kara wayar da kai,Real,Security,voa
SHFN3908,Kungiyar shugabannin unguwanni ta fara gangamin lura da unguwanni a Bauchi a cikin wannan wata bayan zaman tuntuba,kungiyar shugabannin unguwanni ta fara gangamin lura da unguwanni a bauchi a cikin wannan wata bayan zaman tuntuba,Real,Security,voa
SHFN3909,Majalisar gari ta shirya horon jami'an sa kai a Gombe a wannan mako domin taimaka wa jama'a,majalisar gari ta shirya horon jami an sa kai a gombe a wannan mako domin taimaka wa jama a,Real,Security,voa
SHFN3910,Hukumar kula da al'umma ta fara gangamin lura da unguwanni a Kebbi a cikin wannan wata bayan tattaunawa da masu ruwa da tsaki,hukumar kula da al umma ta fara gangamin lura da unguwanni a kebbi a cikin wannan wata bayan tattaunawa da masu ruwa da tsaki,Real,Security,voa
SHFN3911,Kungiyar sa kai ta gudanar da taron fadakarwa kan tsaro a Hadejia a ranar Litinin bayan tattaunawa da masu ruwa da tsaki,kungiyar sa kai ta gudanar da taron fadakarwa kan tsaro a hadejia a ranar litinin bayan tattaunawa da masu ruwa da tsaki,Real,Security,voa
SHFN3912,Hukumar kula da al'umma ta shirya shirin wayar da kai ga direbobi a Hadejia nan da kwanaki kadan domin inganta ayyuka,hukumar kula da al umma ta shirya shirin wayar da kai ga direbobi a hadejia nan da kwanaki kadan domin inganta ayyuka,Real,Security,voa
SHFN3913,Kungiyar sa kai ta shirya gangamin lura da unguwanni a Zamfara a ranar Juma'a a matsayin wani bangare na sabon shiri,kungiyar sa kai ta shirya gangamin lura da unguwanni a zamfara a ranar juma a a matsayin wani bangare na sabon shiri,Real,Security,voa
SHFN3914,Jami'an tsaro ta shirya taron fadakarwa kan tsaro a Gusau nan da kwanaki kadan bayan zaman tuntuba,jami an tsaro ta shirya taron fadakarwa kan tsaro a gusau nan da kwanaki kadan bayan zaman tuntuba,Real,Security,voa
SHFN3915,Kwamitin tsaro ta sanar da taron hadin gwiwar al'umma a Bauchi a ranar Juma'a bayan kammala shirye shirye,kwamitin tsaro ta sanar da taron hadin gwiwar al umma a bauchi a ranar juma a bayan kammala shirye shirye,Real,Security,voa
SHFN3916,Hukumar kula da al'umma ta fara shirin kare makarantu a Kano nan da kwanaki kadan domin inganta ayyuka,hukumar kula da al umma ta fara shirin kare makarantu a kano nan da kwanaki kadan domin inganta ayyuka,Real,Security,voa
SHFN3917,Kungiyar sa kai ta gudanar da gangamin lura da unguwanni a Minna a farkon watan Janairu bayan tattaunawa da masu ruwa da tsaki,kungiyar sa kai ta gudanar da gangamin lura da unguwanni a minna a farkon watan janairu bayan tattaunawa da masu ruwa da tsaki,Real,Security,voa
SHFN3918,Kungiyar sa kai ta fara shirin kare makarantu a Zaria a cikin wannan wata bayan kammala shirye shirye,kungiyar sa kai ta fara shirin kare makarantu a zaria a cikin wannan wata bayan kammala shirye shirye,Real,Security,voa
SHFN3919,Kwamitin tsaro ta fara taron hadin gwiwar al'umma a Sokoto gabanin damina bayan kammala shirye shirye,kwamitin tsaro ta fara taron hadin gwiwar al umma a sokoto gabanin damina bayan kammala shirye shirye,Real,Security,voa
SHFN3920,Kungiyar shugabannin unguwanni ta sanar da gangamin lura da unguwanni a Borno a ranar Litinin domin saukaka wa al'umma,kungiyar shugabannin unguwanni ta sanar da gangamin lura da unguwanni a borno a ranar litinin domin saukaka wa al umma,Real,Security,voa
SHFN3921,Kwamitin tsaro ta shirya taron fadakarwa kan tsaro a Hadejia a karshen mako domin taimaka wa jama'a,kwamitin tsaro ta shirya taron fadakarwa kan tsaro a hadejia a karshen mako domin taimaka wa jama a,Real,Security,voa
SHFN3922,Kwamitin tsaro ta fara gangamin lura da unguwanni a Kaduna a wannan mako domin saukaka wa al'umma,kwamitin tsaro ta fara gangamin lura da unguwanni a kaduna a wannan mako domin saukaka wa al umma,Real,Security,voa
SHFN3923,Kungiyar shugabannin unguwanni ta gudanar da shirin kare makarantu a Azare gabanin damina bayan tattaunawa da masu ruwa da tsaki,kungiyar shugabannin unguwanni ta gudanar da shirin kare makarantu a azare gabanin damina bayan tattaunawa da masu ruwa da tsaki,Real,Security,voa
SHFN3924,Majalisar gari ta sanar da shirin kare makarantu a Daura a ranar Litinin bayan tattaunawa da masu ruwa da tsaki,majalisar gari ta sanar da shirin kare makarantu a daura a ranar litinin bayan tattaunawa da masu ruwa da tsaki,Real,Security,voa
SHFN3925,Jami'an tsaro ta gudanar da taron fadakarwa kan tsaro a Nasarawa a ranar Juma'a a matsayin wani bangare na sabon shiri,jami an tsaro ta gudanar da taron fadakarwa kan tsaro a nasarawa a ranar juma a a matsayin wani bangare na sabon shiri,Real,Security,voa
SHFN3926,Jami'an tsaro ta shirya taron hadin gwiwar al'umma a Nasarawa a karshen mako domin inganta ayyuka,jami an tsaro ta shirya taron hadin gwiwar al umma a nasarawa a karshen mako domin inganta ayyuka,Real,Security,voa
SHFN3927,Kwamitin tsaro ta fara taron hadin gwiwar al'umma a Gusau bayan hutun karshen shekara domin inganta ayyuka,kwamitin tsaro ta fara taron hadin gwiwar al umma a gusau bayan hutun karshen shekara domin inganta ayyuka,Real,Security,voa
SHFN3928,Kwamitin tsaro ta sanar da taron fadakarwa kan tsaro a Azare a karshen mako domin saukaka wa al'umma,kwamitin tsaro ta sanar da taron fadakarwa kan tsaro a azare a karshen mako domin saukaka wa al umma,Real,Security,voa
SHFN3929,Kungiyar shugabannin unguwanni ta shirya taron fadakarwa kan tsaro a Abuja bayan hutun karshen shekara bayan tattaunawa da masu ruwa da tsaki,kungiyar shugabannin unguwanni ta shirya taron fadakarwa kan tsaro a abuja bayan hutun karshen shekara bayan tattaunawa da masu ruwa da tsaki,Real,Security,voa
SHFN3930,Hukumar kula da al'umma ta fara shirin kare makarantu a Bauchi bayan taron shekara shekara domin taimaka wa jama'a,hukumar kula da al umma ta fara shirin kare makarantu a bauchi bayan taron shekara shekara domin taimaka wa jama a,Real,Security,voa
